"id","name","topo","hydro","muid","lu_mgt","soil_plant_init","surf_stor","snow","field","hyd_grp","area_ha","slp"
"     221","hru0221","topohru0221","           hyd0221",172106,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.16,0.07495
"     222","hru0222","topohru0222","           hyd0222",167956,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.01,0.13502
"     223","hru0223","topohru0223","           hyd0223",172106,"     SC_NT_tile_B","  soilnut_100-110","             null","          snow001","             null","C",6.25,0.01176
"     224","hru0224","topohru0224","           hyd0224",172202,"       SC_RT_tile","    soilnut_60-70","             null","          snow001","             null","C",0.62,0.06153
"     225","hru0225","topohru0225","           hyd0225",172107,"        CSWS_tile","    soilnut_10-20","             null","          snow001","             null","C",1.01,0.03075
"     226","hru0226","topohru0226","           hyd0226",172106,"       SC_FT_tile","       soilplant1","             null","          snow001","             null","C",0.36,0.03472
"     227","hru0227","topohru0227","           hyd0227",172107,"       CS_FT_tile","    soilnut_30-40","             null","          snow001","             null","C",0.16,0.03349
"     228","hru0228","topohru0228","           hyd0228",167956,"        CSWS_tile","    soilnut_30-40","             null","          snow001","             null","C",0.28,0.14526
"     229","hru0229","topohru0229","           hyd0229",167956,"         urml_lum","       soilplant1","             null","          snow001","             null","C",0.03,0
"     230","hru0230","topohru0230","           hyd0230",172203,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.25,0
"     231","hru0231","topohru0231","           hyd0231",172107,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.13,0.08511
"     232","hru0232","topohru0232","           hyd0232",172113,"         frsd_lum","       soilplant1","             null","          snow001","             null","A",0.12,0.00925
"     233","hru0233","topohru0233","           hyd0233",172113,"         urml_lum","       soilplant1","             null","          snow001","             null","A",0.07,0
"     234","hru0234","topohru0234","           hyd0234",172203,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.49,0.15581
"     235","hru0235","topohru0235","           hyd0235",172107,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.05,0.08223
"     236","hru0236","topohru0236","           hyd0236",172145,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",0.18,0.23107
"     237","hru0237","topohru0237","           hyd0237",167956,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.17,0.14945
"     238","hru0238","topohru0238","           hyd0238",172113,"         frsd_lum","       soilplant1","             null","          snow001","             null","A",1.45,0.02857
"     239","hru0239","topohru0239","           hyd0239",172205,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.04,0.09941
"     240","hru0240","topohru0240","           hyd0240",172113,"         urml_lum","       soilplant1","             null","          snow001","             null","A",0.72,0.01462
"     241","hru0241","topohru0241","           hyd0241",172203,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.94,0.13213
"     242","hru0242","topohru0242","           hyd0242",172113,"         frsd_lum","       soilplant1","             null","          snow001","             null","A",0.12,0.10612
"     243","hru0243","topohru0243","           hyd0243",172145,"         frsd_lum","       soilplant1","             null","          snow001","             null","B",0.45,0.13354
"     244","hru0244","topohru0244","           hyd0244",167956,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.54,0.03299
"     245","hru0245","topohru0245","           hyd0245",172205,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",0.11,0.17322
"     246","hru0246","topohru0246","           hyd0246",167956,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",2.42,0.0474
"     247","hru0247","topohru0247","           hyd0247",167956," CS_NT_tile_GW_LS","    soilnut_30-40","             null","          snow001","             null","C",0.27,0.00674
"     248","hru0248","topohru0248","           hyd0248",167956,"         urml_lum","       soilplant1","             null","          snow001","             null","C",0.03,0
"     249","hru0249","topohru0249","           hyd0249",167956,"         past_lum","       soilplant1","             null","          snow001","             null","C",0.08,0
"     250","hru0250","topohru0250","           hyd0250",167956,"         frsd_lum","       soilplant1","             null","          snow001","             null","C",4.02,0.03599
