,DECDOY,mt,ots,obs,ob,pt,pb,at,ab,pmt,pmb,pot,pob,m9b,m12b,m12t,o2t,p5b,p9b,p9t,a6t,a10b,b7b,TIMESTAMP_START,TIMESTAMP
2137,144.52083333333334,0.6449861785714287,0.49707847959721174,0.5840026178269899,,0.3115626071428571,0.4404849999999998,0.36914178571428585,0.5053346428571428,,,,,0.9072318571428569,0.6605080357142861,0.684462857142857,0.8628458237275844,0.35191692857142853,0.5588462857142857,0.32917157142857156,0.3055057142857144,0.4070342857142856,0.8697597714285715,2016-05-23 12:30:00,2016-05-23 12:30:00
2138,144.54166666666666,0.6433256,0.49612724202690883,0.5838152525871347,,0.3107987333333333,0.44063449999999993,0.36876666666666685,0.5046046666666667,,,,,0.9043153666666669,0.6596539000000002,0.6827806000000005,0.8630713687325529,0.35175176666666674,0.5593873333333332,0.32814073333333327,0.30500299999999986,0.40639466666666674,0.8660213299999997,2016-05-23 13:00:00,2016-05-23 13:00:00
2139,144.5625,0.6436854642857144,0.4950280219570564,0.5835962916277924,,0.31009964285714264,0.4407199285714287,0.36848464285714283,0.5048664285714286,,,,,0.9017688571428569,0.6449644999999997,0.6820998928571422,0.8630209617971498,0.3515431785714287,0.5588783214285715,0.32771928571428555,0.30442142857142857,0.40599928571428573,0.861453875,2016-05-23 13:30:00,2016-05-23 13:30:00
2140,144.58333333333334,0.6433863000000002,0.4937836675234768,0.5839226443768637,,0.30937349999999986,0.4419002666666664,0.3679999999999999,0.5043056666666667,,,,,0.8981644333333333,0.642738833333333,0.6803930666666667,0.8631085073678146,0.35129330000000014,0.5590584333333335,0.32729356666666687,0.30391433333333334,0.40538266666666656,0.8587251700000003,2016-05-23 14:00:00,2016-05-23 14:00:00
2141,144.60416666666666,0.6444225357142859,0.49278902605098684,0.5835610376915633,,0.3085619285714287,0.4419266071428569,0.3674825000000001,0.5041682142857145,,,,,0.8947883571428566,0.6419295000000002,0.6789565000000002,0.8630130023334106,0.35113739285714296,0.558792892857143,0.32684364285714285,0.3032549999999999,0.40451249999999994,0.8565995750000001,2016-05-23 14:30:00,2016-05-23 14:30:00
2142,144.625,0.6441754000000003,0.49171257609399244,0.5831086732367378,,0.30775889999999995,0.44192019999999976,0.36688833333333315,0.5035236666666668,,,,,0.8904960000000003,0.6414843666666671,0.6775806333333332,0.8631456431890108,0.3509943,0.5587694000000001,0.32628693333333325,0.3026723333333334,0.4038953333333333,0.8553271600000003,2016-05-23 15:00:00,2016-05-23 15:00:00
2143,144.64583333333334,0.6437071428571427,0.49060323535116723,0.5826360537763807,,0.307526107142857,0.4419906785714285,0.36650499999999986,0.502944285714286,,,,,0.8863337142857141,0.6409756428571429,0.6763333928571429,0.8630289211316258,0.35075296428571423,0.5589637500000001,0.32595732142857137,0.3020064285714285,0.4033132142857144,0.8537941678571428,2016-05-23 15:30:00,2016-05-23 15:30:00
2144,144.66666666666666,0.6415450666666667,0.4899336968597424,0.5829197058418073,,0.30701140000000005,0.44247833333333364,0.3657766666666666,0.5021589999999999,,,,,0.8811077333333334,0.6416462333333334,0.6764475666666665,0.862491641332948,0.3507451333333331,0.5586797000000002,0.3255793000000001,0.3013306666666668,0.4027683333333333,0.8539885500000002,2016-05-23 16:00:00,2016-05-23 16:00:00
2145,144.6875,0.6417127142857144,0.4898973831282365,0.582817486981442,,0.30687471428571433,0.44215085714285707,0.3652071428571426,0.5012275000000002,,,,,0.8773804642857143,0.6428833571428567,0.676918714285714,0.8623040918497378,0.3507849999999998,0.5583443928571429,0.3257117142857143,0.30089749999999976,0.4021385714285715,0.8548028535714287,2016-05-23 16:30:00,2016-05-23 16:30:00
2146,144.70833333333334,0.6417069333333333,0.48960527690004796,0.5821847918023331,,0.3066127333333334,0.44182053333333315,0.3648566666666667,0.4996903333333333,,,,,0.8735000000000003,0.6437100333333339,0.6772366666666664,0.8622908065865937,0.35070526666666646,0.5582212333333333,0.32555936666666674,0.30042599999999997,0.40170266666666665,0.8554448399999999,2016-05-23 17:00:00,2016-05-23 17:00:00
2147,144.72916666666666,0.6425581785714282,0.48899657528795737,0.5821808582642606,,0.30663978571428574,0.4416276071428572,0.3644925000000001,0.4998803571428572,,,,,0.8703782857142858,0.6447477142857142,0.6776991428571424,0.8620728768724137,0.3507102499999999,0.5577997857142856,0.3255088214285716,0.30009250000000004,0.40133357142857123,0.8558903428571427,2016-05-23 17:30:00,2016-05-23 17:30:00
2148,144.75,0.6429613999999998,0.4895936454840597,0.5822750930735663,,0.30668249999999997,0.44135210000000014,0.36408233333333323,0.49907700000000005,,,,,0.8678751333333335,0.6457333666666666,0.678005533333333,0.8617101545957133,0.35081489999999993,0.5576431666666667,0.32548960000000016,0.29979733333333347,0.40090533333333334,0.8564009900000004,2016-05-23 18:00:00,2016-05-23 18:00:00
2149,144.77083333333334,0.6433386071428573,0.4903857309864692,0.5817132233798523,,0.30692810714285723,0.44084807142857163,0.36363821428571425,0.49816357142857154,,,,,0.865955857142857,0.6471540357142853,0.6788914642857145,0.8615063379501513,0.3509451785714286,0.5572017857142856,0.32553017857142863,0.29951750000000016,0.4006928571428571,0.8572300035714289,2016-05-23 18:30:00,2016-05-23 18:30:00
2150,144.79166666666666,0.644215866666667,0.49094308655058094,0.5812141622088394,,0.30726056666666657,0.4408139000000001,0.3632390000000001,0.49768166666666663,,,,,0.8643747666666667,0.6484041666666667,0.6798063,0.8612332078538987,0.35107403333333354,0.5568856999999998,0.32565903333333335,0.2992529999999998,0.40046066666666674,0.8577396000000002,2016-05-23 19:00:00,2016-05-23 19:00:00
2151,144.8125,0.6446610000000003,0.4913788803654895,0.5804534913432701,,0.30772900000000014,0.44062382142857137,0.36280035714285724,0.4962907142857144,,,,,0.8639180714285711,0.6501239999999997,0.6810809999999997,0.8609631226250247,0.35116942857142874,0.556539714285714,0.32588257142857135,0.29919714285714266,0.4001835714285713,0.8582859714285717,2016-05-23 19:30:00,2016-05-23 19:30:00
2152,144.83333333333334,0.6455108,0.4918801239474141,0.5808538695332154,,0.3079881333333335,0.43994679999999975,0.3623879999999999,0.495052,,,,,0.8642938333333333,0.6520461666666667,0.6823152333333337,0.8605617152388068,0.3513630666666667,0.5563474999999998,0.32614739999999987,0.2991073333333332,0.40017700000000006,0.8600343600000002,2016-05-23 20:00:00,2016-05-23 20:00:00
2153,144.85416666666666,0.6462218571428568,0.49278594014259225,0.5834905186338109,,0.3083056428571429,0.4397161428571429,0.36227464285714267,0.4943767857142857,,,,,0.8651320714285716,0.6539177499999995,0.6838775357142856,0.8600831152063255,0.35155385714285725,0.5559951071428569,0.326363107142857,0.2992792857142857,0.4002164285714286,0.8608864892857147,2016-05-23 20:30:00,2016-05-23 20:30:00
